datetime,footfall,is_holiday,day_of_week,is_weekend,temperature,rain_mm,promotion,holiday_type,lag_1h,lag_24h,rolling_mean_3h,rolling_mean_3d_same_hour
2023-01-19 16:00:00,21,0,3,0,34.42631779266551,0.06511693999155838,1,normal,24.0,62.0,41.666666666666664,41.666666666666664
2023-01-19 17:00:00,36,0,3,0,37.524936394902284,0.30092162415096546,0,normal,21.0,56.0,27.0,56.333333333333336
2023-01-19 18:00:00,39,0,3,0,39.32877597085061,1.3581043269379973,1,normal,36.0,19.0,32.0,45.666666666666664
2023-01-19 19:00:00,67,0,3,0,28.998517964721117,0.1900128055283935,0,normal,39.0,32.0,47.333333333333336,35.666666666666664
2023-01-19 20:00:00,37,0,3,0,33.327493820795254,0.3538612518856726,1,normal,67.0,38.0,47.666666666666664,29.666666666666668
2023-01-19 21:00:00,26,0,3,0,32.625273444195216,0.021230866500525847,0,normal,37.0,50.0,43.333333333333336,40.0
2023-01-20 09:00:00,41,0,4,1,31.73335383713144,0.08028582566820947,0,normal,26.0,58.0,34.666666666666664,48.666666666666664
2023-01-20 10:00:00,22,0,4,1,43.82727120140548,2.1573755422666894,0,normal,41.0,49.0,29.666666666666668,52.333333333333336
2023-01-20 11:00:00,17,0,4,1,37.024908554804774,1.6779021539099546,0,normal,22.0,64.0,26.666666666666668,57.0
2023-01-20 12:00:00,66,0,4,1,28.695580228324772,0.002476111486913808,0,normal,17.0,52.0,35.0,55.0
2023-01-20 13:00:00,41,0,4,1,39.58930973527388,1.5163203993394077,0,normal,66.0,50.0,41.333333333333336,55.333333333333336
2023-01-20 14:00:00,42,0,4,1,45.610780985063165,0.5096048067842505,0,normal,41.0,53.0,49.666666666666664,51.666666666666664
2023-01-20 15:00:00,22,0,4,1,40.16232630275574,1.0121672834882554,0,normal,42.0,48.0,35.0,50.333333333333336
2023-01-20 16:00:00,26,0,4,1,27.403150170229935,0.30324613454600474,0,normal,22.0,79.0,30.0,60.0
2023-01-20 17:00:00,51,0,4,1,32.57882963566874,0.36241803434888553,1,normal,26.0,54.0,33.0,60.333333333333336
2023-01-20 18:00:00,43,0,4,1,41.334555745933116,0.33554274975443,1,normal,51.0,57.0,40.0,63.333333333333336
2023-01-20 19:00:00,49,0,4,1,31.461652671906094,0.5496026185327917,0,normal,43.0,69.0,47.666666666666664,60.0
2023-01-20 20:00:00,28,0,4,1,37.219097140731144,0.07520872710472859,0,normal,49.0,23.0,40.0,49.666666666666664
2023-01-20 21:00:00,34,0,4,1,38.87317026714668,0.015215990459985635,0,normal,28.0,16.0,37.0,36.0
2023-01-21 09:00:00,46,1,5,1,30.365347642109583,0.18403404400689044,0,normal,34.0,27.0,36.0,22.0
2023-01-21 10:00:00,56,1,5,1,34.702373219691,0.6098491737704197,0,normal,46.0,61.0,45.333333333333336,34.666666666666664
2023-01-21 11:00:00,43,1,5,1,18.793663299654636,0.11273152721830518,0,normal,56.0,56.0,48.333333333333336,48.0
2023-01-21 12:00:00,43,1,5,1,29.878061793328552,0.5595592046659895,1,normal,43.0,80.0,47.333333333333336,65.66666666666667
2023-01-21 13:00:00,58,1,5,1,33.7371592430342,1.7518151951146048,0,normal,43.0,24.0,48.0,53.333333333333336
2023-01-21 14:00:00,58,1,5,1,28.761084090175753,0.04930319686089348,0,normal,58.0,21.0,53.0,41.666666666666664
2023-01-21 15:00:00,53,1,5,1,43.16205651965818,0.5582895419522681,0,normal,58.0,36.0,56.333333333333336,27.0
2023-01-21 16:00:00,53,1,5,1,27.849293110196836,0.2932689198785868,0,normal,53.0,39.0,54.666666666666664,32.0
2023-01-21 17:00:00,49,1,5,1,32.79977756651508,1.0130158110967582,0,normal,53.0,67.0,51.666666666666664,47.333333333333336
2023-01-21 18:00:00,67,1,5,1,35.65370288643046,0.0974905495293219,0,normal,49.0,37.0,56.333333333333336,47.666666666666664
2023-01-21 19:00:00,62,1,5,1,42.20636644533058,0.5898449381901769,0,normal,67.0,26.0,59.333333333333336,43.333333333333336
2023-01-21 20:00:00,72,1,5,1,27.8206892441028,0.9104354307988228,1,normal,62.0,41.0,67.0,34.666666666666664
2023-01-21 21:00:00,31,1,5,1,40.815818760774796,1.4467161936901365,0,normal,72.0,22.0,55.0,29.666666666666668
2023-01-22 09:00:00,64,1,6,1,35.05116530509793,0.574818117492311,0,normal,31.0,17.0,55.666666666666664,26.666666666666668
2023-01-22 10:00:00,60,1,6,1,30.092456744760245,0.3437563063057698,1,normal,64.0,66.0,51.666666666666664,35.0
2023-01-22 11:00:00,60,1,6,1,37.31051737131635,0.48096742777547075,0,normal,60.0,41.0,61.333333333333336,41.333333333333336
2023-01-22 12:00:00,72,1,6,1,35.99529847786735,1.0159164546839556,0,normal,60.0,42.0,64.0,49.666666666666664
2023-01-22 13:00:00,61,1,6,1,31.998915614206027,0.4226945460345029,0,normal,72.0,22.0,64.33333333333333,35.0
2023-01-22 14:00:00,52,1,6,1,35.349010424950094,0.015429158866952598,0,normal,61.0,26.0,61.666666666666664,30.0
2023-01-22 15:00:00,61,1,6,1,33.073432015691196,1.3364527536495865,1,normal,52.0,51.0,58.0,33.0
2023-01-22 16:00:00,73,1,6,1,35.56758672625624,0.5848287680055752,0,normal,61.0,43.0,62.0,40.0
2023-01-22 17:00:00,67,1,6,1,38.31065337260523,0.5642987719397445,0,normal,73.0,49.0,67.0,47.666666666666664
2023-01-22 18:00:00,69,1,6,1,42.93008408072676,0.12146599900901198,0,normal,67.0,28.0,69.66666666666667,40.0
2023-01-22 19:00:00,34,1,6,1,28.810922505865754,0.5377684968340444,0,normal,69.0,34.0,56.666666666666664,37.0
2023-01-22 20:00:00,39,1,6,1,45.665166873281336,0.2503257824479294,0,normal,34.0,46.0,47.333333333333336,36.0
2023-01-22 21:00:00,68,1,6,1,25.23956100238749,0.5266755678436182,0,normal,39.0,56.0,47.0,45.333333333333336
2023-01-23 09:00:00,30,0,0,0,34.24107452482208,0.05635653439134802,0,normal,68.0,43.0,45.666666666666664,48.333333333333336
2023-01-23 10:00:00,23,0,0,0,37.94158603242288,0.5362461592329283,0,normal,30.0,43.0,40.333333333333336,47.333333333333336
2023-01-23 11:00:00,35,0,0,0,36.40495933867516,3.7208614548522028,0,normal,23.0,58.0,29.333333333333332,48.0
2023-01-23 12:00:00,43,0,0,0,31.88650240089703,0.024706499447150344,0,normal,35.0,58.0,33.666666666666664,53.0
2023-01-23 13:00:00,50,0,0,0,33.95938874821363,1.8899315562811143,0,normal,43.0,53.0,42.666666666666664,56.333333333333336
2023-01-23 14:00:00,66,0,0,0,32.53499532670584,0.26120284122729864,0,normal,50.0,53.0,53.0,54.666666666666664
2023-01-23 15:00:00,32,0,0,0,32.053176215278945,1.0230167305078766,0,normal,66.0,49.0,49.333333333333336,51.666666666666664
2023-01-23 16:00:00,22,0,0,0,39.24801048510513,0.7625150284671462,0,normal,32.0,67.0,40.0,56.333333333333336
2023-01-23 17:00:00,52,0,0,0,36.785077429825236,0.4185275529632762,0,normal,22.0,62.0,35.333333333333336,59.333333333333336
2023-01-23 18:00:00,48,0,0,0,31.535452023696728,0.6705633929263293,0,normal,52.0,72.0,40.666666666666664,67.0
2023-01-23 19:00:00,55,0,0,0,39.49799937716625,1.0539845504791698,0,normal,48.0,31.0,51.666666666666664,55.0
2023-01-23 20:00:00,33,0,0,0,36.536497604383044,0.25887503932435135,0,normal,55.0,64.0,45.333333333333336,55.666666666666664
2023-01-23 21:00:00,23,0,0,0,39.0643105941948,0.19802961239550324,0,normal,33.0,60.0,37.0,51.666666666666664
2023-01-24 09:00:00,29,0,1,0,38.14814420961806,0.5506981585861535,0,normal,23.0,60.0,28.333333333333332,61.333333333333336
2023-01-24 10:00:00,29,0,1,0,30.855024945389637,0.8247289214855367,0,normal,29.0,72.0,27.0,64.0
2023-01-24 11:00:00,41,0,1,0,32.19909479901515,0.718341684410256,0,normal,29.0,61.0,33.0,64.33333333333333
2023-01-24 12:00:00,62,0,1,0,38.73646802561631,0.7992827382238877,0,normal,41.0,52.0,44.0,61.666666666666664
2023-01-24 13:00:00,37,0,1,0,38.05185132716733,0.28598124837094324,0,normal,62.0,61.0,46.666666666666664,58.0
2023-01-24 14:00:00,43,0,1,0,34.89549203017926,0.8514190531929317,0,normal,37.0,73.0,47.333333333333336,62.0
2023-01-24 15:00:00,33,0,1,0,35.58663691654391,0.06403548132678573,0,normal,43.0,67.0,37.666666666666664,67.0
2023-01-24 16:00:00,26,0,1,0,41.388324478942124,0.39316781417214147,0,normal,33.0,69.0,34.0,69.66666666666667
2023-01-24 17:00:00,70,0,1,0,32.04214305582085,0.0028876527581269272,0,normal,26.0,34.0,43.0,56.666666666666664
2023-01-24 18:00:00,54,0,1,0,37.73548690585019,0.19621459547159392,0,normal,70.0,39.0,50.0,47.333333333333336
2023-01-24 19:00:00,54,0,1,0,33.98903673783053,0.22821728131459307,0,normal,54.0,68.0,59.333333333333336,47.0
2023-01-24 20:00:00,27,0,1,0,33.911593983863895,0.2522335175943337,0,normal,54.0,30.0,45.0,45.666666666666664
2023-01-24 21:00:00,48,0,1,0,40.49388425993595,0.5944882510155721,1,normal,27.0,23.0,43.0,40.333333333333336
2023-01-25 09:00:00,37,0,2,0,39.12708174494015,0.24596767135570324,0,normal,48.0,35.0,37.333333333333336,29.333333333333332
2023-01-25 10:00:00,23,0,2,0,39.06754818000319,0.2977322927819642,0,normal,37.0,43.0,36.0,33.666666666666664
2023-01-25 11:00:00,35,0,2,0,41.52739403577164,0.13560532436598896,0,normal,23.0,50.0,31.666666666666668,42.666666666666664
2023-01-25 12:00:00,44,0,2,0,35.105019208163796,0.2336052002753381,1,normal,35.0,66.0,34.0,53.0
2023-01-25 13:00:00,46,0,2,0,38.40976485647482,0.12891254876652442,0,normal,44.0,32.0,41.666666666666664,49.333333333333336
2023-01-25 14:00:00,33,0,2,0,33.44866621703272,0.03800654412769361,0,normal,46.0,22.0,41.0,40.0
2023-01-25 15:00:00,35,0,2,0,36.62083176244221,0.4624747976592281,0,normal,33.0,52.0,38.0,35.333333333333336
2023-01-25 16:00:00,15,0,2,0,34.34928472816158,0.5516307375355345,0,normal,35.0,48.0,27.666666666666668,40.666666666666664
2023-01-25 17:00:00,55,0,2,0,35.48497982496359,0.4831218650742091,0,normal,15.0,55.0,35.0,51.666666666666664
2023-01-25 18:00:00,40,0,2,0,37.975785127184565,0.3113388075084737,0,normal,55.0,33.0,36.666666666666664,45.333333333333336
2023-01-25 19:00:00,46,0,2,0,30.908896583832636,0.23884517238994996,0,normal,40.0,23.0,47.0,37.0
2023-01-25 20:00:00,13,0,2,0,45.4619363784273,0.9951063609473775,0,normal,46.0,29.0,33.0,28.333333333333332
2023-01-25 21:00:00,32,0,2,0,29.96991309250149,0.3660290274007968,0,normal,13.0,29.0,30.333333333333332,27.0
2023-01-26 09:00:00,46,0,3,0,28.92905693606134,0.3261771957576247,0,normal,32.0,41.0,30.333333333333332,33.0
2023-01-26 10:00:00,22,0,3,0,40.79055436750034,0.012988276971007236,0,normal,46.0,62.0,33.333333333333336,44.0
2023-01-26 11:00:00,45,0,3,0,38.95831346981468,0.20870394070539883,1,normal,22.0,37.0,37.666666666666664,46.666666666666664
2023-01-26 12:00:00,49,0,3,0,38.12059908526078,0.2391756824494026,0,normal,45.0,43.0,38.666666666666664,47.333333333333336
2023-01-26 13:00:00,50,0,3,0,38.1417275463214,0.2544327570989996,0,normal,49.0,33.0,48.0,37.666666666666664
2023-01-26 14:00:00,42,0,3,0,34.93876613576543,0.4339555274326353,0,normal,50.0,26.0,47.0,34.0
2023-01-26 15:00:00,27,0,3,0,30.51372814257084,0.38135855217643444,1,normal,42.0,70.0,39.666666666666664,43.0
2023-01-26 16:00:00,26,0,3,0,35.379022790968634,0.4681256791374099,1,normal,27.0,54.0,31.666666666666668,50.0
2023-01-26 17:00:00,55,0,3,0,31.61419144243944,0.7238365643934406,0,normal,26.0,54.0,36.0,59.333333333333336
2023-01-26 18:00:00,34,0,3,0,39.87559866708875,0.8382852007425824,0,normal,55.0,27.0,38.333333333333336,45.0
2023-01-26 19:00:00,49,0,3,0,34.26471309248931,0.6331423719156954,1,normal,34.0,48.0,46.0,43.0
2023-01-26 20:00:00,26,0,3,0,30.872514016037442,1.5563993625021026,0,normal,49.0,37.0,36.333333333333336,37.333333333333336
2023-01-26 21:00:00,17,0,3,0,33.393070791735035,0.009200422291350013,0,normal,26.0,23.0,30.666666666666668,36.0
2023-01-27 09:00:00,32,0,4,1,37.064657271378124,0.10893995535625647,0,normal,17.0,35.0,25.0,31.666666666666668
2023-01-27 10:00:00,41,0,4,1,32.18137723598013,0.0037958092657078444,0,normal,32.0,44.0,30.0,34.0
2023-01-27 11:00:00,28,0,4,1,30.888898022167844,0.5213164632038758,0,normal,41.0,46.0,33.666666666666664,41.666666666666664
2023-01-27 12:00:00,48,0,4,1,36.21843605745956,1.1415410050332384,0,normal,28.0,33.0,39.0,41.0
2023-01-27 13:00:00,43,0,4,1,36.22483285554361,0.13951467213888674,0,normal,48.0,35.0,39.666666666666664,38.0
2023-01-27 14:00:00,46,0,4,1,32.46528412314435,1.3088845831118594,0,normal,43.0,15.0,45.666666666666664,27.666666666666668
2023-01-27 15:00:00,36,0,4,1,32.644808471908384,0.03107995096936032,0,normal,46.0,55.0,41.666666666666664,35.0
2023-01-27 16:00:00,33,0,4,1,36.160249686788184,1.362364461500059,0,normal,36.0,40.0,38.333333333333336,36.666666666666664
2023-01-27 17:00:00,44,0,4,1,27.75957829251338,0.2166412396532692,0,normal,33.0,46.0,37.666666666666664,47.0
2023-01-27 18:00:00,53,0,4,1,27.962681128117225,0.05347023069596843,0,normal,44.0,13.0,43.333333333333336,33.0
2023-01-27 19:00:00,46,0,4,1,31.40777889373782,0.3326412744497058,0,normal,53.0,32.0,47.666666666666664,30.333333333333332
2023-01-27 20:00:00,34,0,4,1,33.932764241440765,0.14837928153908594,0,normal,46.0,46.0,44.333333333333336,30.333333333333332
2023-01-27 21:00:00,32,0,4,1,36.554537827990025,0.16764749629583098,0,normal,34.0,22.0,37.333333333333336,33.333333333333336
2023-01-28 09:00:00,45,1,5,1,42.37678108474776,0.1835718935806393,0,normal,32.0,45.0,37.0,37.666666666666664
2023-01-28 10:00:00,47,1,5,1,39.2882981160101,0.8123415099827117,0,normal,45.0,49.0,41.333333333333336,38.666666666666664
2023-01-28 11:00:00,55,1,5,1,34.20030735018287,0.3873535690691302,0,normal,47.0,50.0,49.0,48.0
2023-01-28 12:00:00,47,1,5,1,34.904918960486555,0.18648034787672627,0,normal,55.0,42.0,49.666666666666664,47.0
2023-01-28 13:00:00,61,1,5,1,29.987353176810956,0.4712323804772562,0,normal,47.0,27.0,54.333333333333336,39.666666666666664
2023-01-28 14:00:00,56,1,5,1,34.90743432003805,0.6296558623240507,0,national,61.0,26.0,54.666666666666664,31.666666666666668
2023-01-28 15:00:00,65,1,5,1,33.55670680539931,0.15915587110402302,0,normal,56.0,55.0,60.666666666666664,36.0
2023-01-28 16:00:00,61,1,5,1,36.613592801690444,0.26683316697955106,0,normal,65.0,34.0,60.666666666666664,38.333333333333336
2023-01-28 17:00:00,56,1,5,1,30.863845282238387,0.06498947976070027,0,normal,61.0,49.0,60.666666666666664,46.0
2023-01-28 18:00:00,54,1,5,1,37.59673257120586,0.09992678386106936,0,normal,56.0,26.0,57.0,36.333333333333336
2023-01-28 19:00:00,50,1,5,1,42.66369456501289,0.5714668463130851,0,normal,54.0,17.0,53.333333333333336,30.666666666666668
2023-01-28 20:00:00,60,1,5,1,34.45619925771571,0.10010328074182362,1,normal,50.0,32.0,54.666666666666664,25.0
2023-01-28 21:00:00,61,1,5,1,37.00855861049471,0.37239224986605,0,normal,60.0,41.0,57.0,30.0
2023-01-29 09:00:00,50,1,6,1,38.45071995855556,0.6172954997198428,0,normal,61.0,28.0,57.0,33.666666666666664
2023-01-29 10:00:00,57,1,6,1,32.99389764057082,0.056515441760235215,0,normal,50.0,48.0,56.0,39.0
2023-01-29 11:00:00,55,1,6,1,36.12046240905208,0.4188694362840734,0,normal,57.0,43.0,54.0,39.666666666666664
2023-01-29 12:00:00,72,1,6,1,35.06296200390897,0.14823548004624207,0,normal,55.0,46.0,61.333333333333336,45.666666666666664
2023-01-29 13:00:00,67,1,6,1,35.488380492744156,1.647431485903963,0,national,72.0,36.0,64.66666666666667,41.666666666666664
2023-01-29 14:00:00,81,1,6,1,31.13495108072267,0.33038418566340355,0,normal,67.0,33.0,73.33333333333333,38.333333333333336
2023-01-29 15:00:00,35,1,6,1,35.12255087129471,0.8199293587176796,0,normal,81.0,44.0,61.0,37.666666666666664
2023-01-29 16:00:00,53,1,6,1,37.48999145622725,0.3995056249968056,0,normal,35.0,53.0,56.333333333333336,43.333333333333336
2023-01-29 17:00:00,61,1,6,1,42.25571803897521,0.022191524639933062,0,normal,53.0,46.0,49.666666666666664,47.666666666666664
2023-01-29 18:00:00,58,1,6,1,39.79635413042603,0.5014029917871762,0,normal,61.0,34.0,57.333333333333336,44.333333333333336
2023-01-29 19:00:00,46,1,6,1,45.76591228755778,1.5121002600623663,0,normal,58.0,32.0,55.0,37.333333333333336
2023-01-29 20:00:00,44,1,6,1,31.163262185559752,0.46016421137691227,0,normal,46.0,45.0,49.333333333333336,37.0
2023-01-29 21:00:00,55,1,6,1,39.36160318360339,0.8551511073538646,0,normal,44.0,47.0,48.333333333333336,41.333333333333336
2023-01-30 09:00:00,37,0,0,0,35.91671002869176,1.0779732650770166,0,normal,55.0,55.0,45.333333333333336,49.0
2023-01-30 10:00:00,33,0,0,0,45.94901466608836,0.12943703291825012,0,normal,37.0,47.0,41.666666666666664,49.666666666666664
2023-01-30 11:00:00,28,0,0,0,30.958508573224243,0.11915704709007788,0,normal,33.0,61.0,32.666666666666664,54.333333333333336
2023-01-30 12:00:00,46,0,0,0,30.801390789096118,0.47206353235476517,0,normal,28.0,56.0,35.666666666666664,54.666666666666664
2023-01-30 13:00:00,70,0,0,0,32.003036772779886,0.26468871616678863,1,normal,46.0,65.0,48.0,60.666666666666664
2023-01-30 14:00:00,55,0,0,0,24.380521378450965,0.9158574910844619,0,normal,70.0,61.0,57.0,60.666666666666664
2023-01-30 15:00:00,38,0,0,0,32.37122489159619,1.151408176856428,0,normal,55.0,56.0,54.333333333333336,60.666666666666664
2023-01-30 16:00:00,35,0,0,0,31.20433669223151,0.21803023921175735,0,normal,38.0,54.0,42.666666666666664,57.0
2023-01-30 17:00:00,52,0,0,0,35.75196893238104,0.13516380730422153,0,normal,35.0,50.0,41.666666666666664,53.333333333333336
2023-01-30 18:00:00,59,0,0,0,36.7087798788858,0.7582596478962244,0,normal,52.0,60.0,48.666666666666664,54.666666666666664
2023-01-30 19:00:00,47,0,0,0,44.38085419607943,0.16065806136708288,0,normal,59.0,61.0,52.666666666666664,57.0
2023-01-30 20:00:00,24,0,0,0,39.75211919093025,0.8647144627595175,0,normal,47.0,50.0,43.333333333333336,57.0
2023-01-30 21:00:00,32,0,0,0,32.115481721687985,0.2755966503777051,0,normal,24.0,57.0,34.333333333333336,56.0
2023-01-31 09:00:00,24,0,1,0,30.50792664325821,0.5506327516026851,0,normal,32.0,55.0,26.666666666666668,54.0
2023-01-31 10:00:00,35,0,1,0,37.45959585753253,0.0502060086455629,0,normal,24.0,72.0,30.333333333333332,61.333333333333336
2023-01-31 11:00:00,38,0,1,0,28.398833964896788,0.4888960345326871,0,normal,35.0,67.0,32.333333333333336,64.66666666666667
2023-01-31 12:00:00,58,0,1,0,44.157293829271765,0.3005280689813925,0,normal,38.0,81.0,43.666666666666664,73.33333333333333
2023-01-31 13:00:00,41,0,1,0,40.897200603606436,0.4416800520333024,0,normal,58.0,35.0,45.666666666666664,61.0
2023-01-31 14:00:00,54,0,1,0,32.65412173947647,0.09196995746157896,0,normal,41.0,53.0,51.0,56.333333333333336
2023-01-31 15:00:00,25,0,1,0,26.434327354545612,0.6675606523742663,0,normal,54.0,61.0,40.0,49.666666666666664
2023-01-31 16:00:00,28,0,1,0,41.76936187082706,0.9931471316059388,0,normal,25.0,58.0,35.666666666666664,57.333333333333336
2023-01-31 17:00:00,53,0,1,0,34.42730077373691,0.12214516334426968,0,normal,28.0,46.0,35.333333333333336,55.0
2023-01-31 18:00:00,50,0,1,0,41.18908155986731,0.05030510563140048,0,normal,53.0,44.0,43.666666666666664,49.333333333333336
2023-01-31 19:00:00,54,0,1,0,27.027861706028165,0.011961229965786996,0,normal,50.0,55.0,52.333333333333336,48.333333333333336
2023-01-31 20:00:00,28,0,1,0,32.00312488523114,0.5135713440247937,0,normal,54.0,37.0,44.0,45.333333333333336
2023-01-31 21:00:00,25,0,1,0,35.026218498590914,0.467092486661959,0,normal,28.0,33.0,35.666666666666664,41.666666666666664
2023-02-01 09:00:00,28,0,2,0,35.23490296882371,0.39559770669178285,0,normal,25.0,28.0,27.0,32.666666666666664
2023-02-01 10:00:00,33,0,2,0,32.749672642603784,0.13194833147064441,0,normal,28.0,46.0,28.666666666666668,35.666666666666664
2023-02-01 11:00:00,26,0,2,0,38.114249661737496,0.2478913325326026,0,normal,33.0,70.0,29.0,48.0
2023-02-01 12:00:00,62,0,2,0,29.661897853087027,0.451288023769661,0,normal,26.0,55.0,40.333333333333336,57.0
2023-02-01 13:00:00,50,0,2,0,34.288102574893536,0.34335085749595795,0,normal,62.0,38.0,46.0,54.333333333333336
2023-02-01 14:00:00,56,0,2,0,35.601478158559495,2.202566581690663,0,normal,50.0,35.0,56.0,42.666666666666664
2023-02-01 15:00:00,35,0,2,0,37.57219417029374,0.07334580630766366,0,normal,56.0,52.0,47.0,41.666666666666664
2023-02-01 16:00:00,33,0,2,0,38.558074390444446,0.5939587812102318,0,normal,35.0,59.0,41.333333333333336,48.666666666666664
2023-02-01 17:00:00,66,0,2,0,29.376789540810655,0.2590248004051997,0,normal,33.0,47.0,44.666666666666664,52.666666666666664
2023-02-01 18:00:00,53,0,2,0,27.32942914632189,0.2794826628258579,0,normal,66.0,24.0,50.666666666666664,43.333333333333336
2023-02-01 19:00:00,60,0,2,0,41.38838410949255,0.6322114307095265,0,normal,53.0,32.0,59.666666666666664,34.333333333333336
2023-02-01 20:00:00,26,0,2,0,36.66157005989796,0.5895362876599073,0,normal,60.0,24.0,46.333333333333336,26.666666666666668
2023-02-01 21:00:00,17,0,2,0,31.25756731721723,2.369693403932185,0,normal,26.0,35.0,34.333333333333336,30.333333333333332
2023-02-02 09:00:00,20,0,3,0,42.75575987761262,0.06870906206829155,0,normal,17.0,38.0,21.0,32.333333333333336
2023-02-02 10:00:00,30,0,3,0,35.57837317146429,0.054968625020327705,0,normal,20.0,58.0,22.333333333333332,43.666666666666664
2023-02-02 11:00:00,34,0,3,0,40.89648592031913,0.6442913828367711,0,normal,30.0,41.0,28.0,45.666666666666664
2023-02-02 12:00:00,56,0,3,0,35.33759240705054,0.4318336252339902,0,normal,34.0,54.0,40.0,51.0
2023-02-02 13:00:00,52,0,3,0,45.303739624409936,0.16021329622501307,0,normal,56.0,25.0,47.333333333333336,40.0
2023-02-02 14:00:00,42,0,3,0,43.77670421221602,0.04137534367389874,0,normal,52.0,28.0,50.0,35.666666666666664
2023-02-02 15:00:00,33,0,3,0,33.75517925760463,0.04477543553195397,0,normal,42.0,53.0,42.333333333333336,35.333333333333336
2023-02-02 16:00:00,44,0,3,0,39.85785475477178,1.1230592562327946,0,normal,33.0,50.0,39.666666666666664,43.666666666666664
2023-02-02 17:00:00,42,0,3,0,38.226879747925736,0.10651451592998201,1,normal,44.0,54.0,39.666666666666664,52.333333333333336
2023-02-02 18:00:00,42,0,3,0,41.843157787661745,0.1953164964737904,0,normal,42.0,28.0,42.666666666666664,44.0
2023-02-02 19:00:00,50,0,3,0,30.17538269709948,0.12851591504781665,0,normal,42.0,25.0,44.666666666666664,35.666666666666664
2023-02-02 20:00:00,35,0,3,0,38.4302572999922,0.21924961740521037,0,normal,50.0,28.0,42.333333333333336,27.0
2023-02-02 21:00:00,27,0,3,0,40.292122434247936,0.035975680365814916,0,normal,35.0,33.0,37.333333333333336,28.666666666666668
2023-02-03 09:00:00,29,0,4,1,26.20630256788443,0.3660061610127674,0,normal,27.0,26.0,30.333333333333332,29.0
2023-02-03 10:00:00,23,0,4,1,29.083707436671126,0.035003423188720684,1,normal,29.0,62.0,26.333333333333332,40.333333333333336
2023-02-03 11:00:00,48,0,4,1,24.803839111199498,0.805611021079626,0,normal,23.0,50.0,33.333333333333336,46.0
2023-02-03 12:00:00,43,0,4,1,33.65296582777721,0.133098653842103,0,normal,48.0,56.0,38.0,56.0
2023-02-03 13:00:00,53,0,4,1,38.58771127897981,0.38827734557429733,0,normal,43.0,35.0,48.0,47.0
2023-02-03 14:00:00,65,0,4,1,42.51178526048014,1.060461408244871,0,normal,53.0,33.0,53.666666666666664,41.333333333333336
2023-02-03 15:00:00,24,0,4,1,35.37047390209887,0.526166020205132,0,normal,65.0,66.0,47.333333333333336,44.666666666666664
2023-02-03 16:00:00,18,0,4,1,43.14307772785646,0.38066781628736585,0,normal,24.0,53.0,35.666666666666664,50.666666666666664
2023-02-03 17:00:00,58,0,4,1,28.099492708925542,0.19602802124207303,0,normal,18.0,60.0,33.333333333333336,59.666666666666664
2023-02-03 18:00:00,46,0,4,1,26.483087803224226,0.2024840506119234,0,normal,58.0,26.0,40.666666666666664,46.333333333333336
2023-02-03 19:00:00,55,0,4,1,34.722261505516904,0.5535545752848681,0,normal,46.0,17.0,53.0,34.333333333333336
2023-02-03 20:00:00,42,0,4,1,36.92032724469654,2.5697483373536523,0,normal,55.0,20.0,47.666666666666664,21.0
2023-02-03 21:00:00,32,0,4,1,34.836526259529535,0.5421168634826156,0,normal,42.0,30.0,43.0,22.333333333333332
2023-02-04 09:00:00,76,1,5,1,24.662789499800617,0.4079777554839906,1,national,32.0,34.0,50.0,28.0
2023-02-04 10:00:00,64,1,5,1,34.55439980243606,0.6558727620964057,0,national,76.0,56.0,57.333333333333336,40.0
2023-02-04 11:00:00,71,1,5,1,28.477652497475734,0.31293646399120445,0,normal,64.0,52.0,70.33333333333333,47.333333333333336
2023-02-04 12:00:00,70,1,5,1,38.348362744150194,0.031013421741608774,0,normal,71.0,42.0,68.33333333333333,50.0
2023-02-04 13:00:00,76,1,5,1,36.83299123048424,0.4131071300719805,0,normal,70.0,33.0,72.33333333333333,42.333333333333336
2023-02-04 14:00:00,77,1,5,1,30.300601068363225,1.5806017136476675,1,festival,76.0,44.0,74.33333333333333,39.666666666666664
2023-02-04 15:00:00,59,1,5,1,32.43066541331653,0.09636958147035177,0,festival,77.0,42.0,70.66666666666667,39.666666666666664
2023-02-04 16:00:00,67,1,5,1,29.70393239055524,0.585599379234129,0,normal,59.0,42.0,67.66666666666667,42.666666666666664
2023-02-04 17:00:00,61,1,5,1,34.686604513634144,0.11215567187112897,0,normal,67.0,50.0,62.333333333333336,44.666666666666664
2023-02-04 18:00:00,66,1,5,1,39.77571160250619,0.38374971301322325,0,normal,61.0,35.0,64.66666666666667,42.333333333333336
2023-02-04 19:00:00,62,1,5,1,30.07136976832228,0.050837241851180444,0,normal,66.0,27.0,63.0,37.333333333333336
2023-02-04 20:00:00,50,1,5,1,37.52023257758922,0.29925582892294034,0,normal,62.0,29.0,59.333333333333336,30.333333333333332
2023-02-04 21:00:00,77,1,5,1,32.348711908137794,0.7056283292712283,0,normal,50.0,23.0,63.0,26.333333333333332
2023-02-05 09:00:00,58,1,6,1,31.03563583868828,0.21352688074272708,0,normal,77.0,48.0,61.666666666666664,33.333333333333336
2023-02-05 10:00:00,70,1,6,1,34.46484820022721,0.5466806364380442,0,normal,58.0,43.0,68.33333333333333,38.0
2023-02-05 11:00:00,60,1,6,1,29.82378838790313,0.7934713214581751,0,normal,70.0,53.0,62.666666666666664,48.0
